id,advantage,city,education,industry,label,position_detail,position_name,salary,size,stage,work_year
1464,"带薪年假,绩效奖金,五险一金,发展空间大",北京,本科,移动互联网,"'年度旅游', '弹性工作', '领导好', '五险一金'",职位描述：岗位职责：??1、大规模机器学习平台架构设计及建设??2、深度学习主流框架的功能增强及性能优化??3、机器学习，深度学习各算法在不同体系结构上实现性能优化?????岗位要求：??1、计算机或相关专业??2、熟悉主流硬件体系结构，对IA，ARM，Nvidia GPU各代微架构有深入了解??3、熟悉针对各种体系结构算法实现性能加速方法??4、了解机器学习，深度学习算法，有相关实践经验者优先?,深度学习工程师,37500,500-2000人,A轮,不限
1465,"AI,人工智能",北京,硕士,移动互联网,"'带薪年假', '定期体检', '弹性工作', '节日礼物'",职位描述：岗位职责：1） 负责基于深度学习的视觉核心技术研发；2） 负责人脸识别及相关算法研究与开发3） 负责人脸识别相关数据清洗、筛选4） 完成人脸识别SDK打包、封装、维护5） 完成人脸跟踪算法研究与优化任职要求：1）熟练掌握计算机视觉、模式识别、图像处理等领域的深度学习相关理论和算法；2）精通基于深度学习的人脸识别算法及参数调优，熟悉caffe，caffe2，tensorflow等开源平台，熟悉c/c++、python、matlab等编程语言；3）有人脸识别和跟踪的相关行业从业者优先；4）能够把握行业技术发展趋势和业务发展动向，对关键技术有自己独到见解；5）有很强的创造能力、科研精神、拓展能力、抽象思维能力，有良好的沟通能力；6）高度的工作热情，良好的抗压能力，良好的职业道德，优秀的语言及文字表达能力，具备优秀的心理素质；7）相关专业应届博士毕业生或者有相关研究经验、工作经验的硕士研究生。,深度学习工程师,25000,50-150人,A轮,1-3年
1466,"独角兽,待遇好",北京,本科,移动互联网,"'节日礼物', '岗位晋升', '扁平管理', '领导好'","职位描述：负责语音识别, 图像检测, 图像识别, 推荐,知识图谱的相关算法的研发和优化??2. 负责深度学习相关算法的调研, 研发.?岗位要求:??1. 语音, 计算机视觉, 自然语言处理, 数学, 机器学习等相关专业的硕士及以上学历.???2. 熟练掌握 C++ 或 python .具有较强的算法实现能力??3. 具有丰富的深度学习模型训练经验, 熟悉一种以上的深度学习框架, 有独自实现深度学习训练算法的优先.???4. 对常用的深度学习算法有较为深入的了解.???5. 发表过相关领域的高质量论文者优先 (如 NIPS , CVPR, ICASSP, IJCAI 等 )",深度学习工程师,45000,500-2000人,D轮及以上,3-5年
1467,"Geek,亿级流量,大数据,GPU集群",杭州,本科,电子商务,"'年底双薪', '带薪年假', '午餐补助', '弹性工作'","职位描述：职位描述：我们团队隶属于阿里巴巴集团零售设计事业部，我们专注于以算法和大数据，驱动面向最终消费者的使用体验的提升，创造商业与美的价值。我们专注的算法领域：· 计算机视觉领域，让机器辅助人创造出美好且具有商业价值的设计，应用模型包括：CNN、DCGAN、WGAN、RNN。· Deep Reinforcement Learning，大规模在线实时学习解决方案在海量业务单元场景中的应用。我们是一支精悍的团队，目标是追求每一行代码都对阿里海量的线上业务和用户产生积极和正向的影响。我们的工作环境是Linux，使用阿里云计算平台ODPS进行大数据计算，有独立的GPU集群。我们使用业界开源的框架：Tensorflow, Torch， Caffe ，也使用阿里自研的深度学习平台，主要工作语言包括：Java、Python和R。除了算法研究之外，每位成员都能get hands dirty，把自己的想法用代码实现。使命之下，保持对于创新的追求与激情。我们希望的你：1．数理分析能力：候选人有数理分析方面良好的素养以及数理统计基础。2．编程能力：我们团队使用git做版本管理以及有专门的code review平台，希望你能写清楚和干净的代码，也将参与review团队同事的代码，并有遵守开发规约的良好编程习惯。3．机器学习算法：深度学习、在线学习、计算机视觉方向，具有较扎实的机器学习理论基础。对上述特定方向和领域上有较深入的研究和积累，能够追踪上述领域的前沿动向，形成自己的观察和判断plus。大规模分布式机器学习系统开发经验plus。顶会发表经验plus。4．数据敏感能力：良好的数据敏感能力，敏锐而富有耐心。与数据打交道而乐此不疲。5．团队协作：善于倾听来自业务方的声音，良好的团队协作能力。如果你对大数据、人工智能有特别的兴趣，曾经以某种别出心裁或者“不务正业”的方式玩过数据，但是和上面的条件不是十分符合，也欢迎你带上曾经的作品，和我们一起探讨和沟通。",深度学习工程师,37500,2000人以上,上市公司,3-5年
1469,"AI独角兽,扁平管理,发展潜力大",其他,硕士,硬件,,"职位描述：岗位职责：1、和算法工程师合作开发出低复杂度、适合硬件实现的深度学习算法；2、对深度学习网络进行一系列优化、裁剪、定点化，以减小复杂度并保持准确度；3、和FPGA/芯片工程师合作开发出可编程深度学习硬件加速模块架构设计。?职位要求：1.博士优先，硕士学历，扎实的数学功底；2.有深度学习，计算机视觉较强研究或应用背景，熟悉常用方法（物体分类和识别）和工具（caffe,tensorflow等）3.对深度学习算法和硬件架构有深入的理解；4.有丰富的深度学习网络优化、裁剪、定点化知识和经验；5.有丰富的面向硬件的算法开发、优化经验；6.深刻理解大规模并行处理器架构设计；7.有团队合作精神和良好的人际交往能力。",深度学习工程师,40000,150-500人,B轮,不限
1470,"机会多,成长快,技术热,扁平化",杭州,硕士,移动互联网,"'五险一金', '午餐补助', '通讯津贴', '年底双薪'",职位描述：职位描述：基于RNN/LSTM设计能够处理时间序列图像数据的网络架构基于RNN/LSTM开发目标跟踪及行为预测算法。将处理图像数据的网络架构扩展到多传感器（Camera/Lidar/Radar）时间序列数据输入，开发多数据融合目标跟踪及行为预测网络架构。岗位要求：优秀应届毕业生或2年以上工作经验，热爱无人驾驶事业，充满激情。研究生及以上学历，计算机/自动化/电子信息/数学等相关专业。?熟练掌握C/C++，熟悉python，熟悉CMake，熟悉linux开发环境。?基于深度学习从事机器人视觉算法开发，熟悉一种主流深度学习框架（包括但不限于caffe/tensorflow/torch/MxNet等）并有过开发经验。熟悉RNN(LSTM)在机器视觉领域的应用，应用RNN/LSTM开发过处理时间序列图片的网络结构，对主流的网络结构并有深入研究，并有相关项目经验。熟悉经典的目标检测、语义分割CNN网络结构。熟悉目标跟踪算法，熟悉目标跟踪算法，障碍物行为预测算法，有相关项目经验优先条件：熟悉ROS,深度学习工程师,22500,500-2000人,不需要融资,1-3年
1471,"人工智能,深度学习,美资团队",其他,硕士,移动互联网,,职位描述：工作内容1、负责计算机视觉和深度学习算法前沿技术的研发2、研究和开发并优化相关产品落地算法3、发表高质量的论文和撰写相关专利职位要求：1、硕士及以上学历，模式识别，计算机视觉相关专业2、深度掌握目标检测，跟踪，识别等视觉相关算法的原理和优化方案3、熟练掌握一种或多种深度学习框架，不限于Pytorch/Chainer/Mxnet4、具有扎实的C或者Python编程经验5、3-5年以上深度学习实际项目经验6、顶级期刊发表过相关文章7、有强烈求知欲，对人工智能领域相关技术有热情,深度学习工程师,32500,15-50人,A轮,10年以上
1472,"技术驱动,前沿科技,薪资高",上海,硕士,其他,"'绩效奖金', '带薪年假', '弹性工作', '节日礼物'",职位描述：你将会：1、探索与实现深度学习、计算机视觉领域前沿研究，参与相关技术创新和落地实现；2、结合实际场景，研发与优化深度学习和计算机视觉算法，如神经网络模型设计与优化，物体检测、跟踪、识别、分类，强化学习等；3、持续跟踪AI的新算法新技术，结合应用场景，为公司业务与技术规划提供决策支持；4、指导工程师进行深度学习系统研发与优化。?我们希望你有如下的经验和能力：1、硕士及以上学历，5年以上机器学习领域的研究经验，优秀的数理知识，编程、算法基础扎实；2、熟悉C++、Python，熟悉Tensorflow等主流的机器学习框架；3、熟悉CNN和RNN；4、有较强的科研能力，且有在不熟悉领域探索和创新的兴趣和信心；5、有较强的表达能力，乐于分享和讨论。?以下的经验和能力会是加分项：1、在机器学习领域A类会议或期刊上发表过Deep Learning相关领域论文；2、有机器学习/计算机视觉领域研究或实际研发经验；2、ACM World Final、超算、NOI等竞赛获奖经历。,深度学习工程师,50000,50-150人,B轮,3-5年
1473,"发展前景好,技术大牛,薪酬福利高,优质团队",北京,本科,移动互联网,"'""""'",职位描述：岗位职责：1、根据项目需求进行图像识别、目标检测等算法调研、研发及实现；2、负责提升图像识别算法的精度，完成方案调研及测试 。3、负责高精地图视觉算法研发，图像目标识别工作岗位要求：-????????? 全日制统招本科及以上学历，计算机视觉、图像处理、机器学习、计算机与相关专业-????????? 有1年以上的C++、Python开发经验，熟练使用OpenCV等视觉开源库-????????? 熟练使用至少一种深度学习开源框架，如Tensorflow、Caffe、Pytorch、MXNet等-????????? 熟悉计算机视觉常用算法，有目标识别、目标检测、图像语义分割等基础理论知识（必选要求，缺一不可）-????????? 有基于深度学习的小目标检测、三维点云语义分割等实践经验者优先,深度学习工程师,30000,15-50人,A轮,1-3年
1474,"年底双薪,餐补,车补,房补",北京,本科,移动互联网,"'技能培训', '节日礼物', '丰富的团建', '扁平管理'",职位描述：岗位描述:1. 大数据用户画像的构建以及基于场景化的个性化推荐算法的实现。2. 应用机器学习等尖端技术，针对海量信息建模，挖掘潜在用户价值和商业价值。3. 负责个性化推荐核心技术，负责广告CTR预估技术创新与优化。4. 提高推荐预测相关度、用户体验、广告投放效果及变现能力职责要求:1. 本科以上学历，扎实的统计学、机器学习理论基础。2. 熟悉聚类、分类、回归、图模型等机器学习算法，对常见的核心算法理解透彻，有实际建模经验；3. 具备大规模机器学习系统的研发经验 4. 具备推荐、广告投放、反作弊相关技术的知识和经验,机器学习工程师,30000,150-500人,C轮,5-10年
1475,"高薪,弹性时间,有帅哥美女,高颜值队友",深圳,本科,移动互联网,"'技术大牛集聚', '扁平管理', '五险一金', '领导好'",职位描述：【公司简介】码隆科技是一家专注于深度学习与计算机视觉技术创新，打造国际领先视觉智能技术平台的人工智能公司，团队成员来自于清华、北大、中科院、中大、牛津（VGG 团队成员）等。在国际顶级的人工智能计算机视觉竞赛 ImageNet、CVPR 及多项国际比赛中获奖。技术--拥有世界领先的图片分类算法和检测定位技术。现有的系统架构支持分布式深度学习、多机多卡高并行，大大提高模型训练的速度。经验--专注计算机视觉与深度学习，在商品识别领域拥有领先的技术与丰富的产品研发经验。训练有素的图片标注团队，可以对成千上万不同种类的图片进行排序、筛选、标注。技术落地到应用，多元的产品包为各行各业的客户提供技术支持。岗位职责：1、负责深度学习核心技术创新；2、参与大规模图像分类、物体检测、识别、搜索等架构设计和性能提升（速度优化，准确度优化）；3、并将你的研究兴趣和技术热情转化到具有实际商用价值的人工智能视觉产品之中。?任职要求：1、在学术界或工业界有深度学习（特别是卷积神经网络领域）和计算机视觉领域拥有丰富科研经验；2、有算法优化和评测经验；3、拥有处理大规模数据集经验；4、精通Python和C++；5、加分项：曾在顶级会议/期刊发表过文章，或有开源共享贡献，或在相关比赛中成绩名列前茅。【选择我们的理由】职涯--与世界顶级技术大咖共事，提升专业能力；薪酬--极具竞争力的薪酬+五险一金+优秀员工期权激励；制度--完全扁平化管理，弹性工作制；环境--窗外就是海景，步行5分钟到海边，每天可以在海槟栈道漫步；位置--从办公室乘交通公具15分钟可抵香港关口，随手买奶粉；景色--办公室视野最好的区域留给大家做Pantry，24小时美景无死角；装备--最棒的工作设施，高配笔记本、人体工学椅、宽幅办公桌。,深度学习工程师,37500,50-150人,B轮,不限
1476,"团队技术强,氛围好",北京,本科,移动互联网,,职位描述：岗位职责1、基于 Encoder-Decoder 框架进行深度研发，打造高性能的自动化内容生成引擎；2、基于用户搜索、浏览和点击行为，构建实时用户兴趣模型；岗位要求1、熟练掌握 python/Java/Scala/C++ 等高级语言中的一种；2、优秀的数学功底与数学分析能力；3、对深度学习算法有浓厚的兴趣，有深度学习相关经验者优先；4、有语言模型、机器翻译等自然语言处理等相关经验者优先；,深度学习工程师,30000,15-50人,天使轮,1-3年
1478,"免费三餐,弹性工作,团队氛围好,成长空间大",北京,硕士,移动互联网,"'股票期权', '带薪年假', '绩效奖金', '扁平管理'","职位描述：工作职责:1、负责三维数据识别相关算法的研究、实现和完善；2、负责业内和学术界先进技术的跟踪和原型化。任职资格:1、熟悉机器学习、深度学习常用算法，熟练掌握CNN、RNN、深度增强学习等至少一种算法原理；2、对计算机视觉所涉及的机器学习方法有相关的掌握，如 mask-rcnn, pointnet, shapenet，svm，并且有实战经验，有深度学习相关经验者优先；3、熟悉常见的三维数据，并对三维重建和数据结构有基础的了解；4、动手能力强，熟练掌握C/C++/Python语言，有较强的算法分析和实现能力，并具备良好的代码和文档风格； 5、熟练阅读相关英文论文和专利，并能快速编程实现； 6、富有激情和创新精神，具备强烈的责任心和良好的沟通能力。",深度学习工程师,22500,2000人以上,C轮,应届毕业生
1479,"黑科技,大牛多,扁平化",北京,本科,移动互联网,"'科技大牛公司', '自助三餐', '年终多薪', '超长带薪假期'","职位描述：岗位职责：负责开发内部深度学习专用数据分布式存储和处理平台。任职资格：1. 具有数据平台相关开发经验，熟练掌握分布式系统理论。2. 熟练掌握 C++ 和 Go 语言。3. 加分项：参与过开源分布式数据存储系统（如 HDFS, HBase）开发。4. 加分项：参与过开源分布式数据处理系统（如 MapReduce, Spark, Ray）开发。",深度学习工程师,24000,500-2000人,C轮,3-5年
1480,"平台大,业务增长快,团队氛围好",北京,硕士,移动互联网,"'快速成长', '免费班车', '扁平管理', '技能培训'",职位描述：岗位描述:1、用机器学习/统计学习解决行为金融学建模问题；2、研究大规模分布式机器学习算法和架构，支持未来业务发展。任职资格:1、硕士及以上学历，机器学习或统计学习建模领域拥有实际工作经验；2、良好的逻辑思维能力，能够从海量数据中发现有价值的规律，熟悉大规模数据挖掘、机器学习等基本算法 ；?3、熟悉Spark、Hadoop等分布式计算技术，具有SAS、R、Python等统计分析技能优先；?4、有金融模型、广告算法、推荐算法等相关领域研究或实践经验者优先；5、具备良好的学习能力和沟通交流能力，能够迅速熟悉业务、融入团队。,机器学习工程师,30000,2000人以上,D轮及以上,3-5年
1481,技术大牛；免费班车,北京,本科,移动互联网,"'技能培训', '绩效奖金', '岗位晋升', '领导好'",职位描述：工作职责? 既要让自动驾驶更好的理解周围，又要挑战更多机器学习用于无人驾驶的可能?职位要求? 熟悉机器学习的基本方法 ( 降维、分类、回归、排序等等 )? 熟悉深度学习原理和基本模型，熟练使用 Caffe ，Tensorflow 或其他常用深度学习工具，并能够灵活的解决实际问题? 熟悉计算机视觉和图像处理的常用方法 ( 物体检测、跟踪、分割、分类识别等 ) 。学习能力强，读机器学习、计算机视觉领域的论文易如反掌? 有很强的工程能力，精通 C++ 语言以及至少另一种常见编程语言? 对计算机架构有深刻的认识，能够开发高性能、实时运行的图像处理软件? 有发明创造的理想和热情，致力于创造解决实际问题的视觉感知技术? 尝试将机器学习和深度学习技术应用于非识别领域。?优先考虑? 发表过 CVPR/ECCV/ICCV/NIPS/ICML 等视觉和 AI 领域会议文章? 熟悉图像识别领域的常见工具如OpenCV等? 熟悉高性能运算加速工具如 Neon 以及 GPGPU 技术如 GLES，CUDA和OpenCL 等,机器学习工程师,32500,2000人以上,D轮及以上,3-5年
1482,"不打卡,带薪年假,定期体检,股票期权",杭州,硕士,其他,"'年底双薪', '股票期权', '专项奖金', '绩效奖金'","职位描述：工作地点：杭州岗位描述：-?负责计算机视觉方向前沿问题的研究，结合实际应用场景，提供技术解决方案；-?推动计算机视觉算法和深度学习在众多实际应用领域的性能优化和落地；涉及的问题包括但不限于：检测、识别、跟踪、语义分割、强化学习、3D视觉、图像处理等；-?提出和实现最前沿的算法，保持算法在工业界和学术界的领先；-?负责公司计算机视觉方向技术难点攻关。岗位要求：-?计算机视觉、模式识别等相关专业，博士优先；-?拥有深厚的机器学习、模式识别理论基础，精通图像处理，有丰富的机器视觉系统设计和优化经验；-?熟悉至少一种深度学习领域常见开源框架, 如Tensorflow、Caffe、PyTorch等；- 掌握最新的前沿研究成果和趋势，善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神，有创造性思维，有推进人工智能的理想和使命感；- 在IJCAI、AAAI、CVPR、ICML、ICCV等相关顶级学术会议期刊发表过相关论文者优先。",深度学习工程师,45000,50-150人,A轮,3-5年
1483,"新零售,科研团队,技术大牛",上海,本科,其他,"'交通补助', '带薪年假', '绩效奖金', '午餐补助'",职位描述：岗位职责：1. 针对公司项目方案，应用机器学习、深度学习技术优化算法设计，提高在核心指标上的效果； 参与新一代智能预测体系搭建，深入了解和挖 掘业务痛点并提出可行的解决方案；2. 针对项目执行中遇到的新问题，研究如何抽象建模，设计高效的机器学习、深度学习算法；对机器学习、深度学习领域内学术界、工业界最新 的研究进展进行跟踪、实践，并逐渐应用到实际项目中；3. 负责图像、智能预测等方向深度学习算法与相关问题研究；4. 负责深度学习框架建设以及将成果应用于 各产品线，提供智能供应链解决方案。任职要求：1.图像处理、模式识别、机器学习相关专业硕士及以上；2.具有较强的开发能力，熟悉Python等开发工具；3.熟练掌握图像处理、机器学习、深度学习等相关知识；4.精通OpenCV开发；5.精通一个以上深度学习库，如：Caffe、Tensorflow、Matconvnet、CNTK等，精通Caffe优先；6.熟悉深度学习各种模型，如：CNN、RNN、LSTM、Attention Model等；7.熟悉目标检测框架和方法，如：SSD、Yolo2、Faster-RCNN等；8.深刻理解深度学习网络：ResNet、DenseNet、VGG、NIN、MobileNet。,深度学习工程师,25000,15-50人,不需要融资,3-5年
1485,海量数据，行业前三，极客团队，无限发挥！,上海,本科,移动互联网,"'股票期权', '年底双薪', '五险一金', '带薪年假'",职位描述：岗位职责：1、利用深度学习技术进行前沿人工智能技术研发；2、负责图像识别、语义理解、语音识别相关的算法研究；3、负责人工智能算法项目实施及优化；4、对业界新应用和技术进展进行跟踪研究5、负责或参与AI团队的建设和管理。工作要求：1、本科及以上学历，计算机、数学、统计等相关专业优先；2、精通人工智能领域相关理论和算法，并具备丰富的项目实践经验；3、熟悉大规模数据分析技术，掌握机器学习的相关技术 ；?4、熟悉最新的深度学习和机器学习算法，精通自然语言处理者优先；5、具有快速学习能力，能够高效使用各种新的技术和框架；6、工作主动性强，勇于挑战和创新；7、有带团队经验和能力，沟通表达能力和分析解决问题能力强；8、在CVPR、 ECCV、 NIPS等计算机视觉顶级会议上发表过论文者优先考虑。,深度学习工程师,22500,500-2000人,不需要融资,不限
1486,"发展前景好,团队氛围好",杭州,本科,医疗健康,"'午餐补助', '带薪年假', '节日礼物', '五险一金'","职位描述：岗位职责：研究与实现前沿深度学习技术搭建深度学习框架和训练流程基于深度学习开发其在图像识别的应用基本资格：至少有一项以下方向的学习和开发经验: 机器学习（如CNN/RNN、Boosting、Random Forests等） 计算机视觉（如图像识别理解，人脸检测识别、目标检测和跟踪、OCR、增强现实、图像质量评价，图像分割等） 有过深入的工作与研究。熟悉常见的优化加速方法，包括剪枝、稀疏、量化、快速实现算法等，并有实践经验；具有较强的计算机编程实践能力，扎实的数据结构和算法功底，掌握C++/Python其中一种语言。具有熟练阅读英文文献的能力；能够跟踪学术界和工业界的最新研究成果。具备较好的团队合作能力。加分项：ACM/ICPC，Topcoder 等比赛获奖者。在 ACL, EACL, NAACL, EMNLP, NIPS, ICML 等会议上发表过学术论文。",深度学习工程师,30000,15-50人,不需要融资,3-5年
1487,"大牛云集,弹性工作",北京,本科,移动互联网,"'科技大牛公司', '自助三餐', '年终多薪', '超长带薪假期'",职位描述：职位描述：1. 参与平台设计与开发；2. 负责对系统进行优化，提升可用性、性能以及可运维性等。任职资格：1. 精通C/C++、Java、Python等至少一门编程语言；2. 对分布式后台开发和架构具有三年以上项目实践经验；3. 对数据结构和算法设计具有较深刻的理解；4. 有机器学习/深度学习相关项目经验。?,深度学习工程师,37500,500-2000人,C轮,3-5年
1488,"发展前景,团队氛围,薪资福利",北京,本科,移动互联网,"'弹性工作', '领导好', '扁平管理', '专项奖金'",职位描述：岗位职责：? ? ?参与团队机器学习算法的研发和应用；? ? ?从事自然语言处理方面的DL技术研发；? ? ?从事对话系统、智能问答等工作的DL技术研发；? ? ?从事语音识别、合成等工作的DL技术研发。岗位要求：? ? ?熟悉深度学习框架和NLP技术，有自然语言理解、对话系统或语音识别等应用经验者优先；? ? ?熟练使用python；? ? ?熟悉常用数据结构和算法，有较强的实现能力，有ACM/ICPC竞赛经验者优先；? ? ?具有统计分析或数据挖掘背景，并对机器学习算法和理论有较深入研究者优先。? ? ?数学/计算机等相关专业，硕士及以上学历；? ? ?至少熟悉一种深度开源训练框架（如TensorFlow Keras等）；? ? ?有一定的分布式框架系统搭建经验者、有MPI/CUDA/FPGA等经验者更佳；? ? ?对语音识别领域有过深度模型优化经验者更佳；? ? ?具备较强的逻辑思考能力、沟通能力、学习能力、有责任心，抗压性能力强。,深度学习工程师,37500,50-150人,A轮,1年以下
1490,弹性工作制,上海,本科,移动互联网,"'年底双薪', '五险一金', '弹性工作', '节日礼物'",职位描述： ?? 工作职责 ? ? 1.机器学习平台设计实现及系统优化 ? ? 2.降低机器学习门槛，提高模型应用效率 ? ? 3.解决海量数据，复杂应用场景下的计算效率问题 ? ?  ? ? 职位要求 ? ? 1.计算机相关专业本科以上学历，有扎实的数据结构和算法基础，ACM经历优先 ? ? 2.熟练使用C/C++，熟悉python，熟悉linux开发环境 ? ? 3.了解常用机器学习算法原理，有算法优化相关经验优先 ? ? 4.熟悉hadoop、spark等开源计算框架，熟悉tensorflow等机器学习框架 ? ? 5.熟悉分布式计算系统实现和原理，有相关系统开发经验优先 ? ? 6.具备良好的沟通表达和理解能力，有责任心，抗压能力强 ? ?,机器学习工程师,22500,500-2000人,A轮,1-3年
1491,"优秀团队,技术提升",北京,硕士,移动互联网,"'年假', '技能培训', '节日礼物', '岗位晋升'","职位描述：职责描述：1、负责以下一个或多个方向的算法研发，并应用于高精地图规模化生产：2、研发图像的目标检测和识别算法3、研发计算机视觉算法 （visual SLAM，structure from motion 和三维重建等算法）4、研发LIDAR点云算法 （点云拼接／配准， 基于点云的Odometry／SLAM，基于点云的物体识别等算法）任职要求：1、博士或有丰富相关经验的硕士2、熟悉和掌握C++和Python/MATLAB编程3、具备以下一种或多种算法能力及经验：（1）熟悉常用LIDAR点云算法，如点云拼接/配准，物体识别，点云SLAM等（2）熟悉目标（如交通标志，车道线等）检测，识别，图像语义分割等算法（3）熟悉常用深度学习框架，如Caffe，TensorFlow, PaddlePaddle等（4）熟悉目标检测，分类，语义分割相关网络，如Faster-RCNN，SSD，VGG，SegNet等（5）熟悉三维计算机视觉，多视角几何，visual SLAM，SfM 和三维重建等算法4、在相关会议或刊物上有发表论文者优先5、拥有较强的自我驱动力和学习能力，逻辑思维能力优秀 6、具有良好的沟通能力，和良好的团队合作精神",深度学习工程师,32500,2000人以上,上市公司,3-5年
1492,"优厚福利,落地场景,核心团队",北京,硕士,移动互联网,"'弹性工作', '美女多', '帅哥多', '领导好'","职位描述：岗位职责：1．负责图像算法研究和工程实现2、业务方向包括但不限于人脸识别、物品识别、检测与跟踪、行人跟踪与统计、人脸关键点检测、动作识别、图像中文描述3、 跟进图像识别落地产品全流程，包括图像数据集收集、图像识别模型建立、图像识别模型优化、落地的工程接口对接。4．负责跟踪行业前沿技术5、无人值守便利店的机器视觉问题研究与实现?任职要求：1. 模式识别、自动化、计算机相关专业硕士及以上，3年以上相关经验。2. 熟练掌握C/C++，Python，基本熟悉shell脚本，能熟练在linux平台下做代码编译，调试，开发。3. 熟悉CNN,RNN/LSTM等基本深度学习算法。熟悉常用深度学习框架Caffe/Mxnet/TF中的一种，最好是有改各种框架代码的经验。4. 熟悉深度学习在图片分类，物体检测的常见框架思路，对近几年DL在图片分类，分割，物体检测的发展有较深的理解。5. 有CUDA编程经验是优先。6. 有Computer Vision顶级会议论文优先。7. 熟悉常见机器学习算法优先。8. 有检测与跟踪项目经验，或熟悉人体关键点检测优先。",深度学习工程师,37500,2000人以上,不需要融资,3-5年
1495,领导nice，团队合作，薪资福利,北京,硕士,移动互联网,"'弹性工作', '节日礼物', '岗位晋升', '技能培训'",职位描述：        岗位职责工作职责： 负责将深度学习算法在不同的移动平台上进行移植适配，性能优化。岗位要求：岗位要求：1.熟悉深度学习嵌入式移植和优化，熟悉neon、opencl或者metal之一，有实际项目经验；2.熟悉深度学习模型优化和加速算法，有实际项目经验； 3.熟悉深度神经网络底层计算实现，了解量化等计算优化方法；4.熟悉不同类型设备的计算性能瓶颈，提出针对性的解决方案。,深度学习工程师,30000,2000人以上,不需要融资,3-5年
1497,高速发展、弹性工作、周末双休、年终奖,深圳,硕士,移动互联网,"'年终分红', '绩效奖金', '专项奖金', '带薪年假'",职位描述：岗位职责：1.展开机器学习/深度学习等相关领域研究和开发工作；2.负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发;3.支持公司相关产品深度学习相关研究；岗位要求：1.机器学习/模式识别等相关专业博士及以上学历；2.在深度学习领域有较深的理论研究和实践经验；3.精通C/C++/Python或精通其中一门语言，有较大型项目开发经验；4.善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神；有创造性思维，有推进人工智能的理想和使命感。有以下经验者优先：a.有深度学习相关经验，有RNN，CNN模型训练经验，熟悉常用的深度学习软件（如caffe，Tensorflow，theano等）者优先；b.在相关方向知名国际会议发表过论文者优先；c.参加过国际国内算法类竞赛，并取得一定名次者优先；,深度学习工程师,30000,15-50人,天使轮,不限
1498,"专业团队,大数据,人工智能,晋升空间",上海,硕士,移动互联网,"'团队建设', '技能培训', '节日礼物', '年底分红'","职位描述：工作职责:1. 计算机/统计/数学/物理/信号处理相关专业硕士及以上，代码能力特别强可以放宽到本科。2. 熟练掌握C/C++，Python，基本熟悉shell脚本，能熟练在linux平台下做代码编译，调试，开发。3. 熟悉CNN,RNN/LSTM等基本深度学习算法。熟悉常用深度学习框架Caffe/Mxnet/TF中的一种，最好是有改各种框架代码的经验。4. 熟悉深度学习在图片分类，物体检测的常见框架思路，对近几年DL在图片分类，分割，物体检测的发展有较深的理解。5. 有CUDA编程经验是加分项。6. 有Computer Vision顶级会议论文是加分项。7. 熟悉常见机器学习算法是加分项。8. 有OCR项目经验，或者熟悉DL在OCR领域发展是加分项。对机器学习，深度学习在CV的发展有浓烈的兴趣，面对挫败有积极的心态，勤奋好学任职资格:.",深度学习工程师,30000,150-500人,C轮,不限
1499,"弹性制,福利多多,大牛多多,年终奖丰厚",北京,硕士,医疗健康,"'午餐补助', '股票期权', '定期体检', '弹性工作'","职位描述：【工作职能】：  1.负责医疗影像产品核心算法的研发，包括影像病灶分类，检测，分割，医疗数据分析等。 2.跟踪最前沿的深度学习研究发展，将技术应用于医疗图像诊断。 3.设计并实现创新型模型解决特定的医疗难题。 4.参与产品的设计和改进，将医生病人的反馈回馈到模型的研发更新中。  【技能和要求】  1.硕士及以上学历，有3年以上算法研发经验，具有较强的学习能力和算法应用落地能力。2.熟练使用深度学习框架中的至少一种，如Tensorflow, Caffe, MXnet等。3.熟悉GPU原理，拥有CUDA开发经验者优先4.在计算机视觉、机器学习、和医学图像分析等顶级会议或杂志发表深度学习相关论文者优先5.具有非常强的合作意识，有带领团队经验者优先。",深度学习工程师,45000,150-500人,B轮,3-5年
1501,"大平台,成长快,大牛云集,弹性上班",北京,本科,移动互联网,"'科技大牛公司', '自助三餐', '年终多薪', '超长带薪假期'","职位描述：岗位职责：负责开发内部深度学习专用数据分布式存储和处理平台。任职资格：1. 具有数据平台相关开发经验，熟练掌握分布式系统理论。2. 熟练掌握 C++ 和 Go 语言。3. 加分项：参与过开源分布式数据存储系统（如 HDFS, HBase）开发。4. 加分项：参与过开源分布式数据处理系统（如 MapReduce, Spark, Ray）开发。",深度学习工程师,37500,500-2000人,C轮,3-5年
